UF;Nome_Município;COD IBGE;COD IBGE Completo;CATEGORIA
SP;Cândido Rodrigues;10104;3510104;3
SP;Canitar;10153;3510153;2
SP;Capão Bonito;10203;3510203;3
SP;Capela do Alto;10302;3510302;2
SP;Capivari;10401;3510401;3
SP;Caraguatatuba;10500;3510500;2
SP;Carapicuíba;10609;3510609;2
SP;Cardoso;10708;3510708;2
SP;Casa Branca;10807;3510807;2
SP;Cássia dos Coqueiros;10906;3510906;2
SP;Castilho;11003;3511003;2
SP;Catanduva;11102;3511102;3
SP;Catiguá;11201;3511201;2
SP;Cedral;11300;3511300;2
SP;Cerqueira César;11409;3511409;2
SP;Cerquilho;11508;3511508;2
SP;Cesário Lange;11607;3511607;2
SP;Charqueada;11706;3511706;2
SP;Chavantes;57204;3557204;3
SP;Clementina;11904;3511904;2
SP;Colina;12001;3512001;2
SP;Colômbia;12100;3512100;2
SP;Conchal;12209;3512209;3
SP;Conchas;12308;3512308;2
SP;Cordeirópolis;12407;3512407;2
SP;Coroados;12506;3512506;2
SP;Coronel Macedo;12605;3512605;2
SP;Corumbataí;12704;3512704;2
SP;Cosmópolis;12803;3512803;2
SP;Cosmorama;12902;3512902;2
SP;Cotia;13009;3513009;2
SP;Cravinhos;13108;3513108;1
SP;Cristais Paulista;13207;3513207;2
SP;Cruzália;13306;3513306;2
SP;Cruzeiro;13405;3513405;3
SP;Cubatão;13504;3513504;2
SP;Cunha;13603;3513603;3
SP;Descalvado;13702;3513702;2
SP;Diadema;13801;3513801;2
SP;Dirce Reis;13850;3513850;1
SP;Divinolândia;13900;3513900;3
SP;Dobrada;14007;3514007;2
SP;Dois Córregos;14106;3514106;2
SP;Dolcinópolis;14205;3514205;2
SP;Dourado;14304;3514304;2
SP;Dracena;14403;3514403;2
SP;Duartina;14502;3514502;2
SP;Dumont;14601;3514601;2
SP;Echaporã;14700;3514700;2
SP;Eldorado;14809;3514809;1
SP;Elias Fausto;14908;3514908;2
SP;Elisiário;14924;3514924;2
SP;Embaúba;14957;3514957;2
SP;Embu das Artes;15004;3515004;2
SP;Embu-Guaçu;15103;3515103;2
SP;Emilianópolis;15129;3515129;2
SP;Engenheiro Coelho;15152;3515152;2
SP;Espírito Santo do Pinhal;15186;3515186;2
SP;Espírito Santo do Turvo;15194;3515194;2
SP;Estiva Gerbi;57303;3557303;2
SP;Estrela do Norte;15301;3515301;2
SP;Estrela d'Oeste;15202;3515202;2
SP;Euclides da Cunha Paulista;15350;3515350;2
SP;Fartura;15400;3515400;2
SP;Fernando Prestes;15608;3515608;2
SP;Fernandópolis;15509;3515509;3
SP;Fernão;15657;3515657;3
SP;Ferraz de Vasconcelos;15707;3515707;1
SP;Flora Rica;15806;3515806;2
SP;Floreal;15905;3515905;2
SP;Flórida Paulista;16002;3516002;3
SP;Florínea;16101;3516101;2
SP;Franca;16200;3516200;2
SP;Francisco Morato;16309;3516309;2
SP;Franco da Rocha;16408;3516408;2
SP;Gabriel Monteiro;16507;3516507;2
SP;Gália;16606;3516606;2
SP;Garça;16705;3516705;3
SP;Gastão Vidigal;16804;3516804;2
SP;Gavião Peixoto;16853;3516853;2
SP;General Salgado;16903;3516903;2
SP;Getulina;17000;3517000;3
SP;Glicério;17109;3517109;2
SP;Guaiçara;17208;3517208;1
SP;Guaimbê;17307;3517307;1
SP;Guaíra;17406;3517406;2
SP;Guapiaçu;17505;3517505;2
SP;Guapiara;17604;3517604;2
SP;Guará;17703;3517703;2
SP;Guaraçaí;17802;3517802;2
SP;Guaraci;17901;3517901;2
SP;Guarani d'Oeste;18008;3518008;2
SP;Guarantã;18107;3518107;2
SP;Guararapes;18206;3518206;2
SP;Guararema;18305;3518305;3
SP;Guaratinguetá;18404;3518404;2
SP;Guareí;18503;3518503;2
SP;Guariba;18602;3518602;2
SP;Guarujá;18701;3518701;2
SP;Guarulhos;18800;3518800;3
SP;Guatapará;18859;3518859;2
SP;Guzolândia;18909;3518909;2
SP;Herculândia;19006;3519006;2
SP;Holambra;19055;3519055;2
SP;Hortolândia;19071;3519071;2
SP;Iacanga;19105;3519105;2
SP;Iacri;19204;3519204;2
SP;Iaras;19253;3519253;2
SP;Ibaté;19303;3519303;2
SP;Ibirá;19402;3519402;2
SP;Ibirarema;19501;3519501;2
SP;Ibitinga;19600;3519600;2
SP;Ibiúna;19709;3519709;2
SP;Icém;19808;3519808;3
SP;Iepê;19907;3519907;2
SP;Igaraçu do Tietê;20004;3520004;2
SP;Igarapava;20103;3520103;2
SP;Igaratá;20202;3520202;2
SP;Iguape;20301;3520301;2
SP;Ilha Comprida;20426;3520426;2
SP;Ilha Solteira;20442;3520442;3
SP;Ilhabela;20400;3520400;3
SP;Indaiatuba;20509;3520509;2
SP;Indiana;20608;3520608;2
SP;Indiaporã;20707;3520707;2
SP;Inúbia Paulista;20806;3520806;2
SP;Ipaussu;20905;3520905;1
SP;Iperó;21002;3521002;2
SP;Ipeúna;21101;3521101;2
SP;Ipiguá;21150;3521150;2
SP;Iporanga;21200;3521200;1
SP;Ipuã;21309;3521309;2
SP;Iracemápolis;21408;3521408;3
SP;Irapuã;21507;3521507;2
SP;Irapuru;21606;3521606;2
SP;Itaberá;21705;3521705;2
SP;Itaí;21804;3521804;2
SP;Itajobi;21903;3521903;3
SP;Itaju;22000;3522000;2
SP;Itanhaém;22109;3522109;2
SP;Itaoca;22158;3522158;1
SP;Itapecerica da Serra;22208;3522208;2
SP;Itapetininga;22307;3522307;2
SP;Itapeva;22406;3522406;2
SP;Itapevi;22505;3522505;2
SP;Itapira;22604;3522604;2
SP;Itapirapuã Paulista;22653;3522653;1
SP;Itápolis;22703;3522703;3
SP;Itaporanga;22802;3522802;2
SP;Itapuí;22901;3522901;2
SP;Itapura;23008;3523008;1
SP;Itaquaquecetuba;23107;3523107;1
SP;Itararé;23206;3523206;2
SP;Itariri;23305;3523305;3
SP;Itatiba;23404;3523404;2
SP;Itatinga;23503;3523503;3
SP;Itirapina;23602;3523602;2
SP;Itirapuã;23701;3523701;2
SP;Itobi;23800;3523800;2
SP;Itu;23909;3523909;2
SP;Itupeva;24006;3524006;2
SP;Ituverava;24105;3524105;2
SP;Jaborandi;24204;3524204;2
SP;Jaboticabal;24303;3524303;2
SP;Jacareí;24402;3524402;3
SP;Jaci;24501;3524501;2
SP;Jacupiranga;24600;3524600;2
SP;Jaguariúna;24709;3524709;1
SP;Jales;24808;3524808;3
SP;Jambeiro;24907;3524907;2
SP;Jandira;25003;3525003;2
SP;Jardinópolis;25102;3525102;2
SP;Jarinu;25201;3525201;2
SP;Jaú;25300;3525300;2
SP;Jeriquara;25409;3525409;2
SP;Joanópolis;25508;3525508;2
SP;João Ramalho;25607;3525607;2
SP;José Bonifácio;25706;3525706;2
SP;Júlio Mesquita;25805;3525805;2
SP;Jumirim;25854;3525854;2
SP;Jundiaí;25904;3525904;2
SP;Junqueirópolis;26001;3526001;2
SP;Juquiá;26100;3526100;2
SP;Juquitiba;26209;3526209;2
SP;Lagoinha;26308;3526308;3
SP;Laranjal Paulista;26407;3526407;2
SP;Lavínia;26506;3526506;2
SP;Lavrinhas;26605;3526605;2
SP;Leme;26704;3526704;2
SP;Lençóis Paulista;26803;3526803;2
SP;Limeira;26902;3526902;2
SP;Lindóia;27009;3527009;2
SP;Lins;27108;3527108;2
SP;Lorena;27207;3527207;2
SP;Lourdes;27256;3527256;2
SP;Louveira;27306;3527306;2
SP;Lucélia;27405;3527405;2
SP;Lucianópolis;27504;3527504;0
SP;Luís Antônio;27603;3527603;2
SP;Luiziânia;27702;3527702;2
SP;Lupércio;27801;3527801;2
SP;Lutécia;27900;3527900;2
SP;Macatuba;28007;3528007;2
SP;Macaubal;28106;3528106;2
SP;Macedônia;28205;3528205;2
SP;Magda;28304;3528304;2
SP;Mairinque;28403;3528403;3
SP;Mairiporã;28502;3528502;2
SP;Manduri;28601;3528601;2
SP;Marabá Paulista;28700;3528700;2
SP;Maracaí;28809;3528809;2
SP;Marapoama;28858;3528858;3
SP;Mariápolis;28908;3528908;2
SP;Marília;29005;3529005;2
SP;Marinópolis;29104;3529104;2
SP;Martinópolis;29203;3529203;2
SP;Matão;29302;3529302;0
SP;Mauá;29401;3529401;0
SP;Mendonça;29500;3529500;2
SP;Meridiano;29609;3529609;2
SP;Mesópolis;29658;3529658;2
SP;Miguelópolis;29708;3529708;2
SP;Mineiros do Tietê;29807;3529807;3
SP;Mira Estrela;30003;3530003;2
SP;Miracatu;29906;3529906;3
SP;Mirandópolis;30102;3530102;2
SP;Mirante do Paranapanema;30201;3530201;2
SP;Mirassol;30300;3530300;2
SP;Mirassolândia;30409;3530409;2
SP;Mococa;30508;3530508;2
SP;Mogi das Cruzes;30607;3530607;3
SP;Mogi Guaçu;30706;3530706;2
SP;Mogi Mirim;30805;3530805;2
SP;Mombuca;30904;3530904;3
SP;Monções;31001;3531001;2
SP;Mongaguá;31100;3531100;2
SP;Monte Alegre do Sul;31209;3531209;2
SP;Monte Alto;31308;3531308;2
SP;Monte Aprazível;31407;3531407;2
SP;Monte Azul Paulista;31506;3531506;3
SP;Monte Castelo;31605;3531605;2
SP;Monte Mor;31803;3531803;2
SP;Monteiro Lobato;31704;3531704;2
SP;Morro Agudo;31902;3531902;2
SP;Morungaba;32009;3532009;2
SP;Motuca;32058;3532058;2
SP;Murutinga do Sul;32108;3532108;2
SP;Nantes;32157;3532157;2
SP;Narandiba;32207;3532207;2
SP;Natividade da Serra;32306;3532306;3
SP;Nazaré Paulista;32405;3532405;1
SP;Neves Paulista;32504;3532504;2
SP;Nhandeara;32603;3532603;2
SP;Nipoã;32702;3532702;2
SP;Nova Aliança;32801;3532801;2
SP;Nova Campina;32827;3532827;2
SP;Nova Canaã Paulista;32843;3532843;2
SP;Nova Castilho;32868;3532868;2
SP;Nova Europa;32900;3532900;2
SP;Nova Granada;33007;3533007;2
SP;Nova Guataporanga;33106;3533106;2
SP;Nova Independência;33205;3533205;2
SP;Nova Luzitânia;33304;3533304;2
SP;Nova Odessa;33403;3533403;2
SP;Novais;33254;3533254;2
SP;Novo Horizonte;33502;3533502;3
SP;Nuporanga;33601;3533601;2
SP;Ocauçu;33700;3533700;2
SP;Óleo;33809;3533809;2
SP;Olímpia;33908;3533908;2
SP;Onda Verde;34005;3534005;2
SP;Oriente;34104;3534104;2
SP;Orindiúva;34203;3534203;2
SP;Orlândia;34302;3534302;2
SP;Osasco;34401;3534401;2
SP;Oscar Bressane;34500;3534500;3
SP;Osvaldo Cruz;34609;3534609;2
SP;Ourinhos;34708;3534708;2
SP;Ouro Verde;34807;3534807;2
SP;Ouroeste;34757;3534757;2
SP;Pacaembu;34906;3534906;3
SP;Palestina;35002;3535002;2
SP;Palmares Paulista;35101;3535101;2
SP;Palmeira d'Oeste;35200;3535200;3
SP;Palmital;35309;3535309;2
SP;Panorama;35408;3535408;2
SP;Paraguaçu Paulista;35507;3535507;2
SP;Paraibuna;35606;3535606;3
SP;Paraíso;35705;3535705;3
SP;Paranapanema;35804;3535804;2
SP;Paranapuã;35903;3535903;2
SP;Parapuã;36000;3536000;3
SP;Pardinho;36109;3536109;2
SP;Pariquera-Açu;36208;3536208;3
SP;Parisi;36257;3536257;2
SP;Patrocínio Paulista;36307;3536307;2
SP;Paulicéia;36406;3536406;2
SP;Paulínia;36505;3536505;3
SP;Paulistânia;36570;3536570;2
SP;Paulo de Faria;36604;3536604;2
SP;Pederneiras;36703;3536703;1
SP;Pedra Bela;36802;3536802;2
SP;Pedranópolis;36901;3536901;2
SP;Pedregulho;37008;3537008;2
SP;Pedreira;37107;3537107;2
SP;Pedrinhas Paulista;37156;3537156;2
SP;Pedro de Toledo;37206;3537206;2
SP;Penápolis;37305;3537305;2
SP;Pereira Barreto;37404;3537404;2
SP;Pereiras;37503;3537503;2
SP;Peruíbe;37602;3537602;2
SP;Piacatu;37701;3537701;2
SP;Piedade;37800;3537800;2
SP;Pilar do Sul;37909;3537909;1
SP;Pindamonhangaba;38006;3538006;3
SP;Pindorama;38105;3538105;2
SP;Pinhalzinho;38204;3538204;2
SP;Piquerobi;38303;3538303;2
SP;Piquete;38501;3538501;2
SP;Piracaia;38600;3538600;3
SP;Piracicaba;38709;3538709;2
SP;Piraju;38808;3538808;3
SP;Pirajuí;38907;3538907;3
SP;Pirangi;39004;3539004;3
SP;Pirapora do Bom Jesus;39103;3539103;2
SP;Pirapozinho;39202;3539202;2
SP;Pirassununga;39301;3539301;2
SP;Piratininga;39400;3539400;2
SP;Pitangueiras;39509;3539509;2
SP;Planalto;39608;3539608;2
SP;Platina;39707;3539707;2
SP;Poá;39806;3539806;1
SP;Poloni;39905;3539905;2
SP;Pompéia;40002;3540002;2
SP;Pongaí;40101;3540101;2
SP;Pontal;40200;3540200;2
SP;Pontalinda;40259;3540259;2
SP;Pontes Gestal;40309;3540309;2
SP;Populina;40408;3540408;2
SP;Porangaba;40507;3540507;2
SP;Porto Feliz;40606;3540606;2
SP;Porto Ferreira;40705;3540705;3
SP;Potim;40754;3540754;2
SP;Potirendaba;40804;3540804;3
SP;Pracinha;40853;3540853;2
SP;Pradópolis;40903;3540903;2
SP;Praia Grande;41000;3541000;2
SP;Pratânia;41059;3541059;2
SP;Presidente Alves;41109;3541109;2
SP;Presidente Bernardes;41208;3541208;2
SP;Presidente Epitácio;41307;3541307;2
SP;Presidente Prudente;41406;3541406;2
SP;Presidente Venceslau;41505;3541505;2
SP;Promissão;41604;3541604;2
SP;Quadra;41653;3541653;2
SP;Quatá;41703;3541703;2
SP;Queiroz;41802;3541802;2
SP;Queluz;41901;3541901;2
SP;Quintana;42008;3542008;2
SP;Rafard;42107;3542107;2
SP;Rancharia;42206;3542206;2
SP;Redenção da Serra;42305;3542305;3
SP;Regente Feijó;42404;3542404;2
SP;Reginópolis;42503;3542503;2
SP;Registro;42602;3542602;2
SP;Restinga;42701;3542701;2
SP;Ribeira;42800;3542800;1
SP;Ribeirão Bonito;42909;3542909;2
SP;Ribeirão Branco;43006;3543006;1
SP;Ribeirão Corrente;43105;3543105;2
SP;Ribeirão do Sul;43204;3543204;2
SP;Ribeirão dos Índios;43238;3543238;2
SP;Ribeirão Grande;43253;3543253;1
SP;Ribeirão Pires;43303;3543303;3
SP;Ribeirão Preto;43402;3543402;2
SP;Rifaina;43600;3543600;2
SP;Rincão;43709;3543709;3
SP;Rinópolis;43808;3543808;2
SP;Rio Claro;43907;3543907;2
SP;Rio das Pedras;44004;3544004;2
SP;Rio Grande da Serra;44103;3544103;2
SP;Riolândia;44202;3544202;2
SP;Riversul;43501;3543501;2
SP;Rosana;44251;3544251;2
SP;Roseira;44301;3544301;3
SP;Rubiácea;44400;3544400;2
SP;Rubinéia;44509;3544509;3
SP;Sabino;44608;3544608;2
SP;Sagres;44707;3544707;2
SP;Sales;44806;3544806;2
SP;Sales Oliveira;44905;3544905;2
SP;Salesópolis;45001;3545001;2
SP;Salmourão;45100;3545100;2
SP;Saltinho;45159;3545159;3
SP;Salto;45209;3545209;2
SP;Salto de Pirapora;45308;3545308;1
SP;Salto Grande;45407;3545407;3
SP;Sandovalina;45506;3545506;2
SP;Santa Adélia;45605;3545605;2
SP;Santa Albertina;45704;3545704;1
SP;Santa Bárbara d'Oeste;45803;3545803;3
SP;Santa Branca;46009;3546009;3
SP;Santa Clara d'Oeste;46108;3546108;2
SP;Santa Cruz da Conceição;46207;3546207;2
SP;Santa Cruz da Esperança;46256;3546256;2
SP;Santa Cruz das Palmeiras;46306;3546306;2
SP;Santa Cruz do Rio Pardo;46405;3546405;3
SP;Santa Ernestina;46504;3546504;2
SP;Santa Fé do Sul;46603;3546603;2
SP;Santa Gertrudes;46702;3546702;3
SP;Santa Isabel;46801;3546801;2
SP;Santa Lúcia;46900;3546900;0
SP;Santa Maria da Serra;47007;3547007;2
SP;Santa Mercedes;47106;3547106;2
SP;Santa Rita do Passa Quatro;47502;3547502;2
SP;Santa Rita d'Oeste;47403;3547403;3
SP;Santa Rosa de Viterbo;47601;3547601;2
SP;Santa Salete;47650;3547650;2
SP;Santana da Ponte Pensa;47205;3547205;2
SP;Santana de Parnaíba;47304;3547304;2
SP;Santo Anastácio;47700;3547700;2
SP;Santo André;47809;3547809;2
SP;Santo Antônio da Alegria;47908;3547908;2
SP;Santo Antônio de Posse;48005;3548005;2
SP;Santo Antônio do Aracanguá;48054;3548054;2
SP;Santo Antônio do Jardim;48104;3548104;2
SP;Santo Antônio do Pinhal;48203;3548203;2
SP;Santo Expedito;48302;3548302;2
SP;Santópolis do Aguapeí;48401;3548401;2
SP;Santos;48500;3548500;2
SP;São Bento do Sapucaí;48609;3548609;2
SP;São Bernardo do Campo;48708;3548708;2
SP;São Caetano do Sul;48807;3548807;3
SP;São Carlos;48906;3548906;2
SP;São Francisco;49003;3549003;2
SP;São João da Boa Vista;49102;3549102;2
SP;São João das Duas Pontes;49201;3549201;3
SP;São João de Iracema;49250;3549250;2
SP;São João do Pau d'Alho;49300;3549300;2
SP;São Joaquim da Barra;49409;3549409;2
SP;São José da Bela Vista;49508;3549508;2
SP;São José do Barreiro;49607;3549607;3
SP;São José do Rio Pardo;49706;3549706;2
SP;São José do Rio Preto;49805;3549805;3
SP;São José dos Campos;49904;3549904;2
SP;São Lourenço da Serra;49953;3549953;2
SP;São Luiz do Paraitinga;50001;3550001;3
SP;São Manuel;50100;3550100;2
SP;São Miguel Arcanjo;50209;3550209;2
SP;São Paulo;50308;3550308;2
SP;São Pedro;50407;3550407;2
SP;São Pedro do Turvo;50506;3550506;2
SP;São Roque;50605;3550605;2
SP;São Sebastião;50704;3550704;2
SP;São Sebastião da Grama;50803;3550803;2
SP;São Simão;50902;3550902;2
SP;São Vicente;51009;3551009;2
SP;Sarapuí;51108;3551108;2
SP;Sarutaiá;51207;3551207;2
SP;Sebastianópolis do Sul;51306;3551306;2
SP;Serra Azul;51405;3551405;2
SP;Serra Negra;51603;3551603;2
SP;Serrana;51504;3551504;2
SP;Sertãozinho;51702;3551702;2
SP;Sete Barras;51801;3551801;3
SP;Severínia;51900;3551900;1
SP;Silveiras;52007;3552007;3
SP;Socorro;52106;3552106;2
SP;Sorocaba;52205;3552205;2
SP;Sud Mennucci;52304;3552304;2
SP;Sumaré;52403;3552403;2
SP;Suzanápolis;52551;3552551;2
SP;Suzano;52502;3552502;3
SP;Tabapuã;52601;3552601;2
SP;Tabatinga;52700;3552700;2
SP;Taboão da Serra;52809;3552809;2
SP;Taciba;52908;3552908;2
SP;Taguaí;53005;3553005;2
SP;Taiaçu;53104;3553104;2
SP;Taiúva;53203;3553203;2
SP;Tambaú;53302;3553302;2
SP;Tanabi;53401;3553401;2
SP;Tapiraí;53500;3553500;2
SP;Tapiratiba;53609;3553609;2
SP;Taquaral;53658;3553658;3
SP;Taquaritinga;53708;3553708;2
SP;Taquarituba;53807;3553807;2
SP;Taquarivaí;53856;3553856;2
SP;Tarabai;53906;3553906;2
SP;Tarumã;53955;3553955;2
SP;Tatuí;54003;3554003;2
SP;Taubaté;54102;3554102;2
SP;Tejupá;54201;3554201;2
SP;Teodoro Sampaio;54300;3554300;2
SP;Terra Roxa;54409;3554409;2
SP;Tietê;54508;3554508;3
SP;Timburi;54607;3554607;2
SP;Torre de Pedra;54656;3554656;2
SP;Torrinha;54706;3554706;2
SP;Trabiju;54755;3554755;2
SP;Tremembé;54805;3554805;2
SP;Três Fronteiras;54904;3554904;2
SP;Tuiuti;54953;3554953;2
SP;Tupã;55000;3555000;2
SP;Tupi Paulista;55109;3555109;2
SP;Turiúba;55208;3555208;2
SP;Turmalina;55307;3555307;2
SP;Ubarana;55356;3555356;2
SP;Ubatuba;55406;3555406;3
SP;Ubirajara;55505;3555505;2
SP;Uchoa;55604;3555604;2
SP;União Paulista;55703;3555703;2
SP;Urânia;55802;3555802;2
SP;Uru;55901;3555901;2
SP;Urupês;56008;3556008;3
SP;Valentim Gentil;56107;3556107;2
SP;Valinhos;56206;3556206;3
SP;Valparaíso;56305;3556305;2
SP;Vargem;56354;3556354;2
SP;Vargem Grande do Sul;56404;3556404;2
SP;Vargem Grande Paulista;56453;3556453;2
SP;Várzea Paulista;56503;3556503;3
SP;Vera Cruz;56602;3556602;3
SP;Vinhedo;56701;3556701;3
SP;Viradouro;56800;3556800;3
SP;Vista Alegre do Alto;56909;3556909;3
SP;Vitória Brasil;56958;3556958;2
SP;Votorantim;57006;3557006;2
SP;Votuporanga;57105;3557105;2
SP;Zacarias;57154;3557154;2
TO;Abreulândia;251;1700251;0
TO;Aguiarnópolis;301;1700301;2
TO;Aliança do Tocantins;350;1700350;2
TO;Almas;400;1700400;2
TO;Alvorada;707;1700707;2
TO;Ananás;1002;1701002;2
TO;Angico;1051;1701051;2
TO;Aparecida do Rio Negro;1101;1701101;2
TO;Aragominas;1309;1701309;2
TO;Araguacema;1903;1701903;2
TO;Araguaçu;2000;1702000;3
TO;Araguaína;2109;1702109;2
TO;Araguanã;2158;1702158;2
TO;Araguatins;2208;1702208;2
TO;Arapoema;2307;1702307;2
TO;Arraias;2406;1702406;2
TO;Augustinópolis;2554;1702554;2
TO;Aurora do Tocantins;2703;1702703;2
TO;Axixá do Tocantins;2901;1702901;2
TO;Babaçulândia;3008;1703008;2
TO;Bandeirantes do Tocantins;3057;1703057;2
TO;Barra do Ouro;3073;1703073;2
TO;Barrolândia;3107;1703107;2
TO;Bernardo Sayão;3206;1703206;2
TO;Bom Jesus do Tocantins;3305;1703305;2
TO;Brasilândia do Tocantins;3602;1703602;2
TO;Brejinho de Nazaré;3701;1703701;2
TO;Buriti do Tocantins;3800;1703800;2
TO;Cachoeirinha;3826;1703826;2
TO;Campos Lindos;3842;1703842;2
TO;Cariri do Tocantins;3867;1703867;2
TO;Carmolândia;3883;1703883;2
TO;Carrasco Bonito;3891;1703891;2
TO;Caseara;3909;1703909;2
TO;Centenário;4105;1704105;2
TO;Chapada da Natividade;5102;1705102;2
TO;Chapada de Areia;4600;1704600;2
TO;Colinas do Tocantins;5508;1705508;2
TO;Colméia;16703;1716703;2
TO;Combinado;5557;1705557;2
TO;Conceição do Tocantins;5607;1705607;2
TO;Couto Magalhães;6001;1706001;1
TO;Cristalândia;6100;1706100;2
TO;Crixás do Tocantins;6258;1706258;2
TO;Darcinópolis;6506;1706506;2
TO;Dianópolis;7009;1707009;0
TO;Divinópolis do Tocantins;7108;1707108;2
TO;Dois Irmãos do Tocantins;7207;1707207;2
TO;Dueré;7306;1707306;2
TO;Esperantina;7405;1707405;2
TO;Fátima;7553;1707553;2
TO;Figueirópolis;7652;1707652;2
TO;Filadélfia;7702;1707702;2
TO;Formoso do Araguaia;8205;1708205;2
TO;Goianorte;8304;1708304;2
TO;Goiatins;9005;1709005;2
TO;Guaraí;9302;1709302;2
TO;Gurupi;9500;1709500;1
TO;Ipueiras;9807;1709807;2
TO;Itacajá;10508;1710508;2
TO;Itaguatins;10706;1710706;2
TO;Itapiratins;10904;1710904;2
TO;Itaporã do Tocantins;11100;1711100;2
TO;Jaú do Tocantins;11506;1711506;2
TO;Juarina;11803;1711803;2
TO;Lagoa da Confusão;11902;1711902;2
TO;Lagoa do Tocantins;11951;1711951;2
TO;Lajeado;12009;1712009;2
TO;Lavandeira;12157;1712157;2
TO;Lizarda;12405;1712405;2
TO;Luzinópolis;12454;1712454;2
TO;Marianópolis do Tocantins;12504;1712504;2
TO;Mateiros;12702;1712702;2
TO;Maurilândia do Tocantins;12801;1712801;2
TO;Miracema do Tocantins;13205;1713205;2
TO;Miranorte;13304;1713304;3
TO;Monte do Carmo;13601;1713601;2
TO;Monte Santo do Tocantins;13700;1713700;2
TO;Muricilândia;13957;1713957;2
TO;Natividade;14203;1714203;2
TO;Nazaré;14302;1714302;2
TO;Nova Olinda;14880;1714880;2
TO;Nova Rosalândia;15002;1715002;2
TO;Novo Acordo;15101;1715101;2
TO;Novo Alegre;15150;1715150;2
TO;Novo Jardim;15259;1715259;2
TO;Oliveira de Fátima;15507;1715507;2
TO;Palmas;21000;1721000;2
TO;Palmeirante;15705;1715705;2
TO;Palmeiras do Tocantins;13809;1713809;2
TO;Palmeirópolis;15754;1715754;2
TO;Paraíso do Tocantins;16109;1716109;2
TO;Paranã;16208;1716208;2
TO;Pau D'Arco;16307;1716307;2
TO;Pedro Afonso;16505;1716505;2
TO;Peixe;16604;1716604;2
TO;Pequizeiro;16653;1716653;2
TO;Pindorama do Tocantins;17008;1717008;2
TO;Piraquê;17206;1717206;2
TO;Pium;17503;1717503;2
TO;Ponte Alta do Bom Jesus;17800;1717800;2
TO;Ponte Alta do Tocantins;17909;1717909;2
TO;Porto Alegre do Tocantins;18006;1718006;2
TO;Porto Nacional;18204;1718204;2
TO;Praia Norte;18303;1718303;2
TO;Presidente Kennedy;18402;1718402;2
TO;Pugmil;18451;1718451;2
TO;Recursolândia;18501;1718501;2
TO;Riachinho;18550;1718550;2
TO;Rio da Conceição;18659;1718659;0
TO;Rio dos Bois;18709;1718709;2
TO;Rio Sono;18758;1718758;2
TO;Sampaio;18808;1718808;1
TO;Sandolândia;18840;1718840;2
TO;Santa Fé do Araguaia;18865;1718865;1
TO;Santa Maria do Tocantins;18881;1718881;2
TO;Santa Rita do Tocantins;18899;1718899;2
TO;Santa Rosa do Tocantins;18907;1718907;2
TO;Santa Tereza do Tocantins;19004;1719004;2
TO;Santa Terezinha do Tocantins;20002;1720002;2
TO;São Bento do Tocantins;20101;1720101;1
TO;São Félix do Tocantins;20150;1720150;2
TO;São Miguel do Tocantins;20200;1720200;2
TO;São Salvador do Tocantins;20259;1720259;2
TO;São Sebastião do Tocantins;20309;1720309;2
TO;São Valério;20499;1720499;2
TO;Silvanópolis;20655;1720655;2
TO;Sítio Novo do Tocantins;20804;1720804;2
TO;Sucupira;20853;1720853;2
TO;Tabocão;8254;1708254;2
TO;Taguatinga;20903;1720903;2
TO;Taipas do Tocantins;20937;1720937;2
TO;Talismã;20978;1720978;2
TO;Tocantínia;21109;1721109;1
TO;Tocantinópolis;21208;1721208;3
TO;Tupirama;21257;1721257;2
TO;Tupiratins;21307;1721307;1
TO;Wanderlândia;22081;1722081;2
TO;Xambioá;22107;1722107;2
